,AUC,AP
0,0.20329096238118063,0.05763835092753227
1,0.2035666666692848,0.0577494313053431
2,0.2148039583224845,0.05800928118484592
3,0.2071267199544153,0.05752537558064629
4,0.2156894449053654,0.05815867331763196
5,0.19868603105342542,0.05693653581558431
6,0.21788794220101226,0.058452646613963
7,0.21077813533513087,0.057794171963795896
8,0.21105893449479649,0.05805829856166474
9,0.21302260167233794,0.05806541784582653
10,0.21492174253718477,0.05799799219045548
11,0.2039133221492263,0.05730124499466102
12,0.2291098549870218,0.05891416490113373
13,0.2091257632391193,0.05772733777694509
14,0.20568794498146117,0.05761774874780528
15,0.21784906827863587,0.05845902363089929
16,0.21236644714472636,0.05803284722182966
17,0.20637714548484284,0.05753449217731111
18,0.20604134475181496,0.05745031231489899
19,0.20342396313931116,0.05722345446523243
20,0.20149698374963745,0.05704177010589089
21,0.20587528492728852,0.057297394796667865
22,0.2104197715994737,0.0580295874613066
23,0.20131092668513859,0.057230232194607884
24,0.20941298727792773,0.05783613389316819
25,0.22052885028620428,0.05881708372724209
26,0.21582501666240306,0.05830524798570212
27,0.20677239336775488,0.05780732163779325
28,0.2006824352679681,0.05710320342216667
29,0.21882948284356982,0.058477693668375685
30,0.21233014422125712,0.057901841879040974
31,0.21405826391439925,0.0580382674790886
32,0.22044974625261857,0.058410235602246424
33,0.20215824623943626,0.057194927692024944
34,0.20852981511768828,0.058170109454492365
35,0.2048519147828536,0.05755178052723059
36,0.22265333318357658,0.05885003833990837
37,0.21127348461541223,0.057706058559614776
38,0.214299183791627,0.058072571126145674
39,0.2095707502638219,0.05758048753645877
40,0.2182389123512175,0.05827836883473618
41,0.20611647447140774,0.05767704912211671
42,0.22586950620143526,0.0591226603689005
43,0.1990912435206966,0.056841236548889035
44,0.20191692840718425,0.05731787109146923
45,0.2193002008023454,0.05835868206782445
46,0.20934263301862682,0.05794799566360567
47,0.2068162417279354,0.057330520989822296
48,0.2046927746631252,0.05776969624378391
49,0.20964818393355555,0.05770496620564651
50,0.20560053101861744,0.057287249536509766
51,0.21235712138290627,0.05831763357006347
52,0.19723524935848735,0.05680982534426769
53,0.20515714628651283,0.05757711773726166
54,0.20049667928786263,0.057534114526708015
55,0.2040789709281026,0.057544224860581014
56,0.20100148523622205,0.05693881561391368
57,0.19646434240511082,0.05679708468652301
58,0.2230663581363253,0.058884001211805925
59,0.21730374946154984,0.05874947772529628
60,0.20216408727666837,0.0571737587177824
61,0.20945213872157104,0.05779059309789522
62,0.2025569814650615,0.0576086804705812
63,0.2028004304511938,0.057262763417745444
64,0.20547118516321042,0.057535122837723496
65,0.21403368495539668,0.057978462934483097
66,0.20780522803464335,0.05803880159139142
67,0.2024832026980513,0.05716042286749593
68,0.20579147088653985,0.05743223712025892
69,0.22381890155982925,0.05906935183299468
70,0.2186827264558484,0.05858030477600746
71,0.20265425528725795,0.05730986443632441
72,0.21315478033916815,0.05838890491618471
73,0.21033394945672723,0.05821136438419672
74,0.20175706044866132,0.05723449484766199
75,0.20966514414834234,0.05803478246591059
76,0.21983379565496472,0.058609908151218006
77,0.20800106379661504,0.05793046405480049
78,0.2019269977165498,0.05720227498118995
79,0.2062468099781253,0.05751415290275429
80,0.2042831532730845,0.05726112069004852
81,0.2186050623911007,0.05853014187736472
82,0.20920700889908597,0.05801917038124051
83,0.21162878514463218,0.05773638540694846
84,0.22012071599125455,0.058706438094270716
85,0.21082881700197914,0.05788366482030833
86,0.1938708747478189,0.05657938265285014
87,0.20215494740173462,0.05714661084000379
88,0.2055976720259427,0.057472897120915654
89,0.2130391115695972,0.057864278468101105
90,0.21766431765859182,0.05848407496462222
91,0.21642419031403132,0.05844871773277737
92,0.21434294313555202,0.058218964037280115
93,0.22636900259197007,0.058959289734633304
94,0.20202266400989796,0.05762730018847273
95,0.22319907613693854,0.05867533976803165
96,0.19852751928373538,0.05695132688138267
97,0.2116604016240649,0.0582053806123289
98,0.21606327128821784,0.05828020124114758
99,0.20317922603560007,0.057308678715954325
